628.349975,16.510999,81.4140017,0.4063,0,1.491,49.3999,268.088989,42300.51172,-83697.94531,6,98.15,21995,21992,21988,21979,21985,24220,22423,21983,22037,22122,22080
628.5,19.872999,86.3809967,0.4086,0,1.771999,49.3999,268.062011,42300.51172,-83697.94531,6,98.1,21990,21991,21992,21978,21988,24219,22424,21982,22035,22117,22074
628.700012,26.059999,90.1549987,0.412299,0,2.178999,49.3999,268.023986,42300.51172,-83697.94531,6.000999,98.05,21992,21990,21989,21978,21982,24221,22420,21984,22037,22117,22078
628.849975,31.878,90.1240007,0.4025,0,2.505,49.3999,267.996002,42300.51172,-83697.94531,6.000999,98,21992,21987,21988,21976,21983,24222,22424,21986,22040,22120,22078
629.049987,41.921001,87.6149977,0.410199,0,2.963999,49.3,267.964996,42300.50781,-83697.9375,6.000999,97.95,21994,21989,21989,21983,21985,24225,22424,21987,22045,22118,22080
629.200012,51.605998,84.5960007,0.417299,0,3.329999,49.3,267.941986,42300.50391,-83697.9375,6.001999,97.9,21995,21989,21988,21977,21980,24220,22422,21985,22037,22113,22074
629.400024,67.722999,78.2409977,0.424499,0,3.865,49.3,267.916992,42300.5,-83697.9375,6.001999,97.85,21992,21988,21987,21978,21983,24218,22424,21978,22039,22115,22077
629.549987,77.035003,71.2450027,0.4196,0,4.375999,49.3,267.899993,42300.49609,-83697.9375,6.001999,97.8,21991,21990,21991,21988,21987,24220,22422,21985,22039,22115,22081
629.75,85.624,60.0250017,0.416599,0,4.960999,49.3,267.903015,42300.49219,-83697.9375,6.002999,97.75,21991,21985,21985,21981,21985,24218,22423,21988,22043,22116,22076
629.900024,86.630996,54.6940007,0.416599,0,5.481999,49.3,267.914001,42300.48828,-83697.9375,6.002999,97.7,21991,21994,21994,21984,21986,24220,22420,21983,22040,22117,22077
630.049987,86.254997,52.4379997,0.416599,0,6.018,49.3,267.903991,42300.48828,-83697.9375,6.004,97.65,21996,21990,21989,21982,21983,24221,22421,21986,22041,22117,22078
630.25,85.626998,26.5909997,0.1683,0,6.723999,49.3,267.904998,42300.48047,-83697.9375,6.005,97.6,21992,21989,21988,21983,21988,24214,22420,21984,22042,22117,22077
630.400024,84.080001,-14.123999,0.0087,0,7.217,49.3,268.076995,42300.47656,-83697.92969,6.005,97.55,21992,21986,21984,21987,21991,24217,22423,21977,22038,22121,22074
630.599975,0,9.00E-07,0.000099,0,7.696,49.3,268.18399,42300.46875,-83697.92969,6.006,97.5,21992,21993,21994,21983,21988,24223,22423,21986,22044,22121,22081
630.799987,0,9.00E-07,0,0,8.012,49.3,268.170013,42300.46484,-83697.92969,6.006999,97.45,21995,21990,21991,21982,21987,24221,22423,21983,22041,22118,22080
631,0,9.00E-07,0,0,7.982999,49.3,268.170013,42300.45313,-83697.92969,6.007999,97.4,21990,21989,21994,21979,21984,24223,22423,21978,22040,22123,22078
631.200012,0,9.00E-07,0,0,7.941999,49.3,268.170013,42300.44922,-83697.92188,6.008999,97.35,21991,21993,21988,21981,21985,24218,22420,21982,22042,22123,22077
631.400024,0,9.00E-07,0,0,7.796,49.3,268.170013,42300.44922,-83697.92188,6.01,97.3,21996,21994,21990,21980,21983,24221,22422,21982,22038,22117,22080
631.599975,0,9.00E-07,0,0,7.631999,49.3,268.170013,42300.43359,-83697.92188,6.011,97.25,21989,21990,21988,21977,21984,24220,22422,21985,22041,22116,22079
631.799987,0,9.00E-07,0,0,7.485,49.3,268.170013,42300.42578,-83697.92188,6.012,97.2,21991,21990,21988,21980,21986,24222,22420,21984,22040,22119,22077
632,0,9.00E-07,0,0,7.310999,49.3,268.170013,42300.41406,-83697.92188,6.013,97.15,21989,21987,21988,21979,21987,24217,22422,21984,22044,22116,22074
632.150024,0,9.00E-07,0,0,7.189,49.3,268.170013,42300.41406,-83697.91406,6.013999,97.1,21992,21989,21989,21981,21984,24217,22420,21980,22039,22118,22078
632.400024,0,9.00E-07,0,0,6.988999,49.3,268.170013,42300.40234,-83697.91406,6.014999,97.05,21991,21989,21987,21976,21981,24216,22421,21983,22039,22119,22075
632.549987,0,9.00E-07,0,0,6.863999,49.3,268.170013,42300.39844,-83697.91406,6.015999,97,21991,21989,21991,21982,21984,24223,22422,21983,22039,22116,22074
632.75,0,9.00E-07,0,0,6.701,49.3,268.167999,42300.39063,-83697.91406,6.015999,96.95,21996,21992,21986,21981,21988,24221,22423,21983,22040,22122,22078
632.950012,0,9.00E-07,0,0,6.537,49.3,268.165985,42300.38672,-83697.91406,6.017,96.9,21995,21991,21990,21984,21983,24214,22421,21984,22037,22117,22081
633.150024,0,9.00E-07,0,0,6.370999,49.3,268.162994,42300.37891,-83697.91406,6.018,96.85,21991,21987,21990,21984,21988,24224,22425,21980,22040,22114,22074
633.349975,0,9.00E-07,0,0,6.201,49.3,268.158996,42300.375,-83697.91406,6.019,96.8,21994,21992,21986,21979,21986,24217,22421,21985,22042,22120,22081
633.5,16.275999,-2.279,0.045,0,6.072,49.3,268.162994,42300.37109,-83697.91406,6.019,96.75,21989,21984,21983,21980,21986,24221,22424,21979,22041,22119,22075
633.700012,17.726999,3.061,0.100299,0,5.919,49.3,268.165008,42300.35938,-83697.91406,6.019999,96.7,21989,21990,21990,21983,21984,24216,22422,21985,22038,22114,22078
633.849975,17.288,10.119999,0.1324,0,5.906,49.3,268.132995,42300.35938,-83697.91406,6.020999,96.65,21994,21988,21987,21981,21983,24214,22420,21986,22040,22116,22075
634.049987,55.077999,12.796999,0.2123,0,5.934,49.3,268.074005,42300.35938,-83697.91406,6.020999,96.6,21992,21988,21988,21985,21987,24217,22421,21982,22038,22120,22080
634.200012,61.647998,11.013999,0.2448,0,5.985,49.3,268.108001,42300.34375,-83697.91406,6.021999,96.55,21991,21993,21990,21977,21984,24215,22419,21985,22036,22121,22078
634.400024,88.774002,9.015999,0.370799,0,6.177,49.3,268.115997,42300.34375,-83697.91406,6.022999,96.5,21994,21989,21988,21977,21984,24225,22424,21982,22038,22118,22075
634.549987,80.141998,1.185999,0.257299,0,6.387,49.3,268.118988,42300.34375,-83697.91406,6.022999,96.45,21991,21986,21988,21982,21987,24219,22424,21982,22040,22117,22078
634.700012,79.075996,-19.381,0.131899,0,6.651999,49.3,268.179992,42300.33984,-83697.91406,6.024,96.4,21994,21992,21994,21979,21984,24219,22426,21981,22039,22115,22075
634.900024,83.126998,-39.673999,0.171499,0,6.958,49.3,268.276,42300.33203,-83697.91406,6.025,96.35,21995,21988,21989,21980,21988,24219,22423,21982,22039,22119,22081
635.049987,83.186996,-49.554,0.18,0,7.138999,49.3,268.32199,42300.32422,-83697.92188,6.025,96.3,21991,21988,21993,21978,21982,24222,22423,21984,22043,22113,22078
635.25,83.706001,-62.238998,0.1746,0,7.349999,49.3,268.377014,42300.31641,-83697.92188,6.026,96.25,21990,21990,21989,21979,21985,24221,22423,21986,22041,22116,22081
635.400024,84.031997,-70.083,0.1746,0,7.469999,49.3,268.420989,42300.3125,-83697.92969,6.026999,96.2,21993,21990,21992,21980,21981,24216,22421,21981,22039,22116,22076
635.549987,84.352996,-76.833999,0.1746,0,7.585999,49.3,268.455993,42300.30859,-83697.92969,6.027999,96.15,21991,21981,21988,21982,21985,24222,22422,21984,22041,22117,22074
635.75,84.370002,-83.816001,0.1782,0,7.718999,49.3,268.494995,42300.30469,-83697.9375,6.028999,96.1,21994,21990,21992,21978,21986,24219,22419,21985,22045,22120,22078
635.900024,84.996002,-86.767997,0.1897,0,7.789999,49.3,268.518005,42300.29297,-83697.9375,6.028999,96.05,21988,21987,21988,21982,21985,24224,22425,21985,22039,22118,22079
636.099975,84.074996,-83.985,0.2292,0,7.899,49.3,268.523986,42300.28906,-83697.94531,6.03,96,21997,21988,21985,21979,21985,24218,22422,21980,22036,22115,22078
636.25,84.359001,-78.333999,0.2685,0,7.965,49.3,268.520996,42300.28125,-83697.95313,6.031,95.95,21988,21988,21987,21978,21984,24219,22422,21983,22041,22116,22076
636.450012,84.825996,-65.003997,0.314799,0,8.065999,49.3999,268.485992,42300.28125,-83697.96094,6.032,95.9,21991,21988,21992,21983,21985,24215,22421,21981,22039,22116,22076
636.599975,97.126998,-55.944,0.358,0,8.182,49.3999,268.44699,42300.28125,-83697.96875,6.032999,95.85,21996,21990,21993,21980,21987,24224,22423,21982,22038,22113,22075
636.75,103.105003,-48.146999,0.3765,0,8.34,49.3999,268.420013,42300.27344,-83697.96875,6.033999,95.8,21992,21988,21987,21979,21985,24216,22419,21986,22039,22113,22075
636.950012,116.916999,-39.415,0.418999,0,8.664999,49.3999,268.385986,42300.26563,-83697.97656,6.034999,95.75,21989,21986,21988,21977,21984,24220,22426,21979,22037,22118,22079
637.099975,132.671005,-33.921001,0.467599,0,8.965999,49.3999,268.368988,42300.26563,-83697.98438,6.034999,95.7,21993,21992,21985,21978,21983,24217,22424,21981,22041,22120,22081
637.299987,141.656997,-27.768999,0.484699,0,9.496999,49.3999,268.346984,42300.25781,-83698,6.037,95.65,21989,21994,21990,21984,21987,24217,22418,21984,22039,22117,22080
637.450012,148.565994,-23.899,0.4957,0,9.973999,49.3999,268.321014,42300.25391,-83698.00781,6.037,95.6,21991,21993,21988,21983,21987,24222,22421,21982,22035,22116,22077
637.650024,148.770004,-17.464,0.4999,0,10.652,49.3999,268.303985,42300.25391,-83698.02344,6.039,95.55,21991,21991,21990,21981,21987,24221,22419,21986,22042,22118,22078
637.799987,140.197998,-7.611999,0.5,0,11.215999,49.3999,268.270996,42300.25391,-83698.03125,6.039999,95.5,21992,21994,21989,21981,21986,24223,22425,21978,22041,22120,22079
637.950012,138.347,1.213,0.5,0,11.814999,49.3999,268.203002,42300.24219,-83698.03125,6.040999,95.45,21991,21990,21991,21979,21985,24221,22423,21983,22040,22115,22077
638.150024,138.233993,10.829999,0.5,0,12.651,49.3999,268.084014,42300.23828,-83698.04688,6.041999,95.4,21996,21988,21990,21984,21983,24216,22416,21982,22045,22114,22073
638.299987,138.143005,16.879999,0.5,0,13.326999,49.3999,268.032989,42300.23828,-83698.0625,6.044,95.35,21992,21988,21991,21978,21986,24221,22419,21985,22043,22117,22076
638.450012,138.050003,22.086,0.5,0,14.017,49.3999,267.984985,42300.23047,-83698.07813,6.045,95.3,21991,21990,21992,21983,21984,24222,22423,21986,22042,22116,22078
638.650024,137.925994,27.917999,0.5,0,14.939,49.3999,267.89801,42300.23438,-83698.09375,6.046999,95.25,21992,21993,21992,21980,21984,24218,22421,21987,22043,22114,22074
638.799987,137.828994,31.586,0.5,0,15.654999,49.3999,267.829986,42300.23047,-83698.10938,6.047999,95.2,21992,21987,21988,21982,21985,24218,22422,21983,22039,22114,22075
639,137.697006,35.694,0.5,0,16.638999,49.3999,267.748992,42300.23047,-83698.13281,6.05,95.15,21992,21989,21988,21982,21988,24218,22422,21985,22041,22117,22079
639.150024,137.360992,37.876998,0.495,0,17.395999,49.3,267.690002,42300.23438,-83698.15625,6.052,95.1,21993,21985,21986,21984,21987,24219,22424,21984,22043,22110,22075
639.299987,136.341003,39.597,0.4921,0,18.156999,49.3,267.640014,42300.23047,-83698.17188,6.052999,95.05,21988,21990,21989,21983,21988,24219,22421,21986,22039,22112,22073
639.5,134.798004,43.175998,0.495999,0,19.172,49.3,267.515991,42300.23438,-83698.19531,6.056,95,21989,21995,21992,21979,21984,24219,22423,21982,22038,22118,22076
639.650024,133.089996,51.828998,0.4999,0,19.986,49.3,267.447998,42300.23047,-83698.21094,6.057,94.95,21990,21993,21990,21982,21984,24221,22426,21984,22039,22119,22075
639.849975,131.481002,63.522998,0.4907,0,21.653999,49.3,267.173004,42300.23047,-83698.24219,6.059999,94.9,21987,21990,21989,21983,21991,24220,22423,21983,22042,22119,22079
640,129.606002,69.880996,0.480599,0,21.802,49.3,267.044006,42300.23438,-83698.26563,6.061999,94.85,21991,21993,21990,21981,21989,24220,22422,21980,22038,22111,22076
640.200012,129.229995,78.393997,0.490599,0,22.906,49.3,266.84201,42300.23047,-83698.29688,6.065,94.8,21990,21985,21988,21983,21987,24217,22419,21985,22042,22116,22077
640.349975,131.003997,80.819,0.457599,0,23.45,49.2,266.701995,42300.23438,-83698.32031,6.066999,94.75,21991,21989,21989,21981,21986,24219,22418,21981,22039,22117,22077
640.549987,129.796997,53.101001,0.180399,0,24.403999,49.2,266.726013,42300.23047,-83698.35156,6.07,94.7,21991,21991,21990,21986,21989,24220,22422,21983,22038,22115,22077
640.700012,127.459999,11.265,0.0131,0,24.981,49.2,267.283996,42300.23438,-83698.36719,6.072,94.65,21991,21986,21988,21979,21986,24216,22424,21981,22037,22111,22074
640.849975,123.677001,-23.003999,0.008799,0,25.452999,49.2,268.108001,42300.23047,-83698.39063,6.074999,94.6,21988,21990,21986,21980,21988,24217,22418,21986,22044,22118,22080
641.049987,1.00E-07,9.00E-07,0.000899,0,26.184,49.2,268.657989,42300.23438,-83698.42188,6.078,94.55,21989,21993,21993,21981,21986,24219,22425,21976,22037,22118,22077
641.25,1.00E-07,9.00E-07,0,0,26.17,49.2,268.131011,42300.23438,-83698.46875,6.080999,94.5,21992,21991,21990,21985,21988,24224,22423,21986,22043,22117,22081
641.450012,1.00E-07,9.00E-07,0,0,26.302999,49.2,268.131011,42300.23438,-83698.49219,6.084,94.45,21991,21991,21991,21985,21985,24219,22421,21981,22038,22109,22072
641.650024,1.00E-07,9.00E-07,0,0,26.264999,49.2,268.131011,42300.23438,-83698.54688,6.087999,94.4,21991,21987,21986,21982,21986,24215,22424,21981,22042,22120,22080
641.849975,1.00E-07,9.00E-07,0,0,26.160999,49.2,268.131011,42300.23047,-83698.57031,6.091,94.35,21993,21988,21988,21980,21986,24215,22424,21983,22041,22118,22081
642,1.00E-07,9.00E-07,0,0,26.059999,49.2,268.131011,42300.23438,-83698.60156,6.092999,94.3,21990,21992,21990,21984,21988,24213,22418,21982,22040,22111,22078
642.200012,1.00E-07,9.00E-07,0,0,25.923999,49.2,268.131011,42300.23047,-83698.63281,6.097,94.25,21988,21987,21989,21980,21984,24221,22425,21987,22043,22117,22078
642.400024,1.00E-07,-213.563003,0,0.128299,25.756999,49.2,268.656005,42300.23438,-83698.67188,6.099999,94.2,21991,21988,21987,21977,21984,24216,22424,21988,22041,22118,22078
642.599975,1.00E-07,-148.468002,0,0.089199,24.736999,49.2,271.35501,42300.23438,-83698.70313,6.103,94.15,21993,21989,21991,21981,21986,24214,22419,21983,22038,22118,22078
642.799987,1.00E-07,-72.934997,0,0.0438,23.792999,49.3,269.710998,42300.23047,-83698.72656,6.105999,94.1,21995,21992,21989,21981,21984,24219,22421,21981,22038,22112,22074
643,1.00E-07,-154.994003,0,0.093099,23.166999,49.3,269.986999,42300.23438,-83698.75781,6.109,94.05,21989,21991,21992,21984,21984,24221,22423,21980,22039,22115,22075
643.200012,1.00E-07,-238.902999,0,0.1436,22.205999,49.3999,270.635009,42300.23047,-83698.79688,6.111999,94,21991,21993,21989,21975,21979,24219,22419,21983,22042,22115,22077
643.400024,1.00E-07,-13.902,0,0.008399,20.962999,49.3999,270.125,42300.23438,-83698.82031,6.113999,93.95,21994,21990,21990,21983,21986,24226,22426,21986,22041,22117,22077
643.549987,1.00E-07,-0.319999,0,0.000199,20.676,49.3999,268.265014,42300.23047,-83698.85156,6.116,93.9,21995,21987,21986,21977,21983,24216,22423,21982,22037,22117,22076
643.799987,1.00E-07,-0.001,0,0,20.506999,49.3999,268.203002,42300.23438,-83698.88281,6.119999,93.85,21987,21989,21987,21984,21988,24221,22426,21980,22037,22117,22079
643.950012,1.00E-07,-214.953002,0,0.129199,20.406,49.3999,268.203002,42300.23047,-83698.89844,6.120999,93.8,21989,21990,21993,21986,21986,24214,22421,21978,22040,22116,22079
644.150024,1.00E-07,-400,0,0.256,19.343999,49.3999,271.506011,42300.23438,-83698.92969,6.124,93.75,21992,21989,21990,21984,21992,24219,22421,21981,22036,22113,22071
644.349975,1.00E-07,-400,0,0.3231,17.146999,49.5,271.34201,42300.23047,-83698.95313,6.125999,93.7,21990,21991,21989,21979,21987,24215,22420,21982,22035,22115,22073
644.549987,1.00E-07,-400,0,0.337199,14.678999,49.5999,271.145996,42300.23438,-83698.97656,6.127999,93.65,21987,21984,21989,21984,21987,24221,22419,21984,22039,22120,22081
644.75,1.00E-07,-277.596008,0,0.1756,12.338,49.5999,270.569,42300.23438,-83698.99219,6.13,93.6,21993,21989,21988,21985,21990,24220,22423,21983,22040,22119,22075
644.950012,1.00E-07,-118.309997,0,0.210199,10.583,49.5999,269.351989,42300.23438,-83699.01563,6.131,93.55,21990,21990,21993,21979,21986,24220,22421,21981,22041,22119,22079
645.150024,1.00E-07,-379.691009,0,0.2282,8.862999,49.5999,268.635009,42300.23047,-83699.02344,6.131999,93.5,21989,21987,21992,21981,21986,24218,22422,21982,22040,22117,22077
645.349975,1.00E-07,-40.062,0,0.2996,6.757999,49.7,269.218994,42300.23438,-83699.02344,6.132999,93.45,21990,21989,21990,21981,21987,24220,22423,21981,22033,22115,22073
645.549987,1.00E-07,0,0,0.310299,4.928999,49.7,268.299011,42300.23438,-83699.03906,6.133999,93.4,21993,21990,21992,21979,21982,24218,22419,21984,22040,22116,22078
645.75,1.00E-07,0,0,0.3438,3.552999,49.7,268.296997,42300.23438,-83699.03906,6.135,93.35,21990,21991,21985,21983,21985,24218,22422,21983,22036,22119,22078
645.950012,1.00E-07,0,0,0.478399,1.853999,49.7,268.296997,42300.23438,-83699.04688,6.135,93.3,21994,21991,21988,21982,21987,24220,22424,21982,22041,22116,22080
646.099975,1.00E-07,0,0,0.483999,0.335999,49.7,268.296997,42300.23438,-83699.04688,6.135,93.25,21993,21990,21991,21975,21982,24219,22419,21981,22037,22113,22073
646.299987,1.00E-07,0,0,0.437099,-0.004,49.7,268.296997,42300.23438,-83699.04688,6.135,93.2,21991,21986,21986,21982,21984,24222,22423,21982,22041,22117,22075
646.5,1.00E-07,0,0,0.026499,-0.018999,49.7,268.296997,42300.23438,-83699.04688,6.135,93.15,21988,21989,21988,21978,21983,24221,22421,21980,22037,22120,22074
646.700012,1.00E-07,0,0,0.000199,-0.008,49.7,268.296997,42300.23438,-83699.04688,6.135,93.1,21996,21991,21990,21980,21989,24219,22422,21981,22038,22114,22077
646.900024,1.00E-07,0,0,0,-0.017,49.7,268.296997,42300.23438,-83699.04688,6.135,93.05,21994,21989,21993,21980,21983,24221,22426,21983,22037,22115,22077
647.099975,10.871999,0.497999,0.0125,0,-0.028,49.7,268.296997,42300.23438,-83699.04688,6.135,93,21991,21991,21987,21980,21987,24219,22420,21980,22039,22113,22076
647.25,10.871999,4.685999,0.070699,0,-0.032,49.7,268.296997,42300.23438,-83699.04688,6.135,92.95,21989,21986,21987,21977,21986,24220,22425,21980,22039,22113,22072
647.450012,10.871999,11.982999,0.115599,0,-0.014999,49.7,268.296997,42300.23438,-83699.04688,6.135,92.9,21992,21985,21985,21980,21985,24219,22426,21982,22035,22113,22075
647.599975,10.902999,19.386999,0.164499,0,0.024,49.7,268.296997,42300.23438,-83699.04688,6.135,92.85,21991,21987,21988,21980,21984,24221,22420,21983,22039,22114,22077
647.75,10.987,27.690999,0.189799,0,0.089,49.7,268.295013,42300.23438,-83699.04688,6.135,92.8,21993,21990,21988,21985,21986,24220,22423,21983,22036,22117,22078
647.950012,11.163999,38.953998,0.223399,0,0.224999,49.7,268.290008,42300.23438,-83699.04688,6.135,92.75,21999,21988,21987,21980,21983,24217,22422,21982,22039,22118,22075
648.150024,11.416999,50.166999,0.2439,0,0.421,49.7,268.281005,42300.23438,-83699.04688,6.135,92.7,21991,21988,21988,21981,21988,24221,22424,21979,22037,22121,22074
648.299987,11.654999,60.830001,0.304399,0,0.606,49.7,268.269012,42300.23438,-83699.04688,6.135,92.65,21995,21989,21990,21980,21989,24221,22422,21985,22043,22116,22075
648.450012,11.939,74.179,0.350699,0,0.824999,49.7,268.251007,42300.23438,-83699.04688,6.135,92.6,21987,21986,21988,21978,21986,24219,22422,21982,22040,22117,22078
648.650024,14.020999,82.778999,0.386099,0,1.182999,49.7,268.218994,42300.23438,-83699.04688,6.135,92.55,21993,21990,21991,21980,21985,24216,22421,21979,22040,22114,22075
648.799987,16.725999,89.469001,0.419499,0,1.475,49.7,268.191009,42300.23438,-83699.04688,6.136,92.5,21990,21991,21988,21980,21987,24217,22424,21982,22042,22114,22072
649,21.899999,97.669998,0.4517,0,1.899,49.7,268.14801,42300.23438,-83699.05469,6.136,92.45,21993,21991,21990,21978,21984,24217,22419,21983,22036,22117,22073
649.150024,27.461,102.816001,0.474,0,2.244999,49.7,268.110992,42300.23438,-83699.05469,6.136,92.4,21990,21993,21991,21978,21989,24220,22421,21986,22040,22115,22075
649.349975,37.248001,107.43,0.487599,0,2.747999,49.7,268.055999,42300.23438,-83699.05469,6.136,92.35,21992,21989,21987,21979,21983,24220,22422,21984,22042,22118,22077
649.5,46.944,109.114997,0.4957,0,3.163,49.7,268.011993,42300.23438,-83699.0625,6.137,92.3,21988,21987,21988,21979,21984,24219,22423,21983,22040,22117,22076
649.700012,64.587997,107.282997,0.499599,0,3.776,49.5999,267.955993,42300.23047,-83699.07031,6.137,92.25,21988,21988,21986,21985,21992,24221,22423,21981,22038,22114,22073
649.849975,76.832,102.998001,0.4999,0,4.335,49.5999,267.912994,42300.23047,-83699.07031,6.137,92.2,21990,21991,21991,21986,21986,24217,22424,21984,22037,22117,22071
